Vuosi,Kk,Pv,Klo,Aikavyöhyke,Pilvien määrä (1/8),Ilmanpaine (msl) (hPa),Sademäärä (mm),Suhteellinen kosteus (%),Sateen intensiteetti (mm/h),Lumensyvyys (cm),Ilman lämpötila (degC),Kastepistelämpötila (degC),Näkyvyys (m),Tuulen suunta (deg),Puuskanopeus (m/s),Tuulen nopeus (m/s)
2020,6,17,13:20,UTC,,1017.6,,61,,,21.7,13.7,40880,306,3,2.5
2020,6,17,13:30,UTC,,1017.6,,64,,,21.7,14.6,42880,292,2.8,2.1
2020,6,17,13:40,UTC,,1017.6,,65,,,21.6,14.8,43820,306,2.9,2
2020,6,17,13:50,UTC,,1017.5,,68,,,21.5,15.4,47360,301,2.8,2.1
2020,6,17,14:00,UTC,,1017.4,,65,,,21.2,14.4,42500,317,3.7,2.7
2020,6,17,14:10,UTC,,1017.4,,64,,,21.3,14.3,49670,318,3.4,2.5
2020,6,17,14:20,UTC,,1017.3,,66,,,21.6,15,40750,294,3.2,2.4
2020,6,17,14:30,UTC,,1017.3,,63,,,21.7,14.3,42150,312,3.2,2
2020,6,17,14:40,UTC,,1017.2,,50,,,22.6,11.7,43710,,2.8,
2020,6,17,14:50,UTC,,1017.3,,47,,,22.8,11.1,38240,290,3.7,2
2020,6,17,15:00,UTC,,1017.2,,46,,,23.3,11,37550,321,2,1.4
2020,6,17,15:10,UTC,,1017.1,,57,,,23.2,14,44230,307,1.8,1
2020,6,17,15:20,UTC,,1017,,35,,,24.7,8.3,34320,205,4.6,1.7
2020,6,17,15:30,UTC,,1017,,33,,,25.3,7.9,42110,144,5.5,3.2
2020,6,17,15:40,UTC,,1017,,32,,,25.2,7.4,39180,145,5,3.4
2020,6,17,15:50,UTC,,1016.9,,28,,,25.4,5.7,44510,,4.6,
2020,6,17,16:00,UTC,,1016.8,,34,,,25.1,8.2,39910,150,5.4,4.1
2020,6,17,16:10,UTC,,1016.7,,38,,,25.1,9.6,46160,150,5.1,3.3
2020,6,17,16:20,UTC,,1016.7,,38,,,24.9,9.7,45630,158,5.2,4.1
2020,6,17,16:30,UTC,,1016.7,,31,,,25,6.5,46970,152,4.6,3.7
2020,6,17,16:40,UTC,,1016.7,,40,,,24.6,10,50000,159,4.3,3.3
2020,6,17,16:50,UTC,,1016.7,,28,,,25,5.4,49750,133,4.7,3.4
2020,6,17,17:00,UTC,,1016.6,,29,,,24.9,5.9,47230,116,5.8,3.7
2020,6,17,17:10,UTC,,1016.6,,32,,,24.9,6.8,47730,121,5,3.5
2020,6,17,17:20,UTC,,1016.6,,32,,,24.7,6.8,43280,117,5.5,3.8
2020,6,17,17:30,UTC,,1016.5,,29,,,24.8,5.8,47450,119,5.9,4.2
2020,6,17,17:40,UTC,,1016.5,,30,,,24.6,6.1,47240,120,5.1,3.5
2020,6,17,17:50,UTC,,1016.4,,32,,,24.5,6.5,44620,120,4.9,3.4
2020,6,17,18:00,UTC,,1016.4,,32,,,24.5,6.5,43950,,4.9,
2020,6,17,18:10,UTC,,1016.3,,31,,,24.4,6.1,46490,109,5.3,4.1
2020,6,17,18:20,UTC,,1016.2,,31,,,24.3,6.2,50000,114,4.9,3.9
2020,6,17,18:30,UTC,,1016.1,,30,,,24.3,5.7,39180,109,4.7,3.5
2020,6,17,18:40,UTC,,1016.2,,32,,,24.1,6.5,42320,109,4.9,3.5
2020,6,17,18:50,UTC,,1016.1,,30,,,24.1,5.4,33600,103,4.8,3.6
2020,6,17,19:00,UTC,,1016.1,,32,,,23.9,6.1,48330,108,5.3,3.4
2020,6,17,19:10,UTC,,1016.1,,32,,,23.8,5.9,43670,102,4.7,3.3
2020,6,17,19:20,UTC,,1016,,32,,,23.7,5.9,43590,97,5,3.6
2020,6,17,19:30,UTC,,1016,,34,,,23.3,6.4,38560,99,4.5,3.4
2020,6,17,19:40,UTC,,1016,,33,,,23.2,6.2,50000,101,4.9,3.4
2020,6,17,19:50,UTC,,1016.1,,34,,,23,6.3,33410,103,4.5,3.3
2020,6,17,20:00,UTC,,1016.1,,35,,,22.9,6.6,50000,107,5.5,3.8
2020,6,17,20:10,UTC,,1016.1,,35,,,22.7,6.3,48730,105,5.2,3.8
2020,6,17,20:20,UTC,,1016.2,,38,,,22.3,7.4,50000,110,5.7,3.7
2020,6,17,20:30,UTC,,1016.2,,38,,,22,7.1,36770,109,5.1,3.6
2020,6,17,20:40,UTC,,1016.3,,39,,,21.8,7.2,50000,108,5.5,4
2020,6,17,20:50,UTC,,1016.3,,39,,,21.6,7.2,50000,107,6,4.2
2020,6,17,21:00,UTC,,1016.2,,40,,,21.5,7.2,50000,107,6,4.4
2020,6,17,21:10,UTC,,1016.2,,40,,,21.3,7.2,50000,104,6.8,4.7
2020,6,17,21:20,UTC,,1016.2,,38,,,21.3,6.6,50000,105,6.6,4.8
2020,6,17,21:30,UTC,,1016.3,,40,,,20.9,6.8,50000,106,7.5,5.1
2020,6,17,21:40,UTC,,1016.3,,40,,,20.8,6.6,50000,105,6.9,4.9
2020,6,17,21:50,UTC,,1016.3,,39,,,20.6,6.3,50000,107,7.2,5.1
2020,6,17,22:00,UTC,,1016.2,,40,,,20.3,6.4,50000,107,7.6,5.1
2020,6,17,22:10,UTC,,1016.2,,42,,,20,6.9,50000,110,7.3,5
2020,6,17,22:20,UTC,,1016.2,,44,,,19.9,7.3,44000,117,6.8,4.5
2020,6,17,22:30,UTC,,1016.2,,44,,,19.8,7.2,50000,122,7.8,4.9
2020,6,17,22:40,UTC,,1016.1,,44,,,19.5,7,49580,125,7.2,5
2020,6,17,22:50,UTC,,1016.1,,45,,,19.3,7,50000,126,7.4,5.4
2020,6,17,23:00,UTC,,1016.1,,47,,,19.1,7.4,50000,128,7.7,5.6
2020,6,17,23:10,UTC,,1016.1,,47,,,18.9,7.3,48490,128,7.2,5.5
2020,6,17,23:20,UTC,,1016.1,,48,,,18.7,7.3,50000,129,7.5,5.4
2020,6,17,23:30,UTC,,1016,,50,,,18.5,7.8,50000,129,7.4,5.2
2020,6,17,23:40,UTC,,1016,,51,,,18.4,8.1,50000,128,7.4,5.2
2020,6,17,23:50,UTC,,1016,,50,,,18.2,7.7,50000,128,7.4,5.4
2020,6,18,00:00,UTC,,1015.9,,50,,,18.1,7.5,50000,127,7.6,5.7
2020,6,18,00:10,UTC,,1015.8,,51,,,18,7.8,50000,125,7.8,5.8
2020,6,18,00:20,UTC,,1015.7,,52,,,18,8,50000,124,8.4,6.1
2020,6,18,00:30,UTC,,1015.6,,51,,,17.8,7.5,50000,126,8,6.1
2020,6,18,00:40,UTC,,1015.6,,53,,,17.6,7.8,50000,128,8,5.8
2020,6,18,00:50,UTC,,1015.5,,53,,,17.4,7.9,50000,128,7.4,5.2
2020,6,18,01:00,UTC,,1015.5,,53,,,17.4,7.8,44020,127,6.5,5.2
2020,6,18,01:10,UTC,,1015.4,,54,,,17.5,8,50000,126,7,5.4
2020,6,18,01:20,UTC,,1015.3,,54,,,17.6,8.1,50000,126,7.3,5.7
2020,6,18,01:30,UTC,,1015.3,,54,,,17.7,8.2,44680,126,7.7,5.7
2020,6,18,01:40,UTC,,1015.3,,53,,,17.8,8,47280,127,8,5.7
2020,6,18,01:50,UTC,,1015.4,,55,,,17.9,8.8,46570,129,8.1,5.7
2020,6,18,02:00,UTC,,1015.3,,53,,,18.2,8.5,40600,133,7.3,5.2
2020,6,18,02:10,UTC,,1015.2,,53,,,18.2,8.4,46580,137,8.4,5.8
2020,6,18,02:20,UTC,,1015.1,,55,,,18.2,9,50000,131,7.9,5.6
2020,6,18,02:30,UTC,,1015.1,,56,,,18.4,9.5,50000,133,8.2,5.7
2020,6,18,02:40,UTC,,1015.1,,58,,,18.3,9.8,50000,137,8.4,5.9
2020,6,18,02:50,UTC,,1015,,59,,,18.3,10.2,50000,133,7.8,5.5
2020,6,18,03:00,UTC,,1014.9,,60,,,18.3,10.3,50000,136,7.4,5.3
2020,6,18,03:10,UTC,,1014.9,,63,,,18.1,11.1,41920,135,7.7,5.4
2020,6,18,03:20,UTC,,1014.7,,67,,,18.1,11.9,48650,134,6.6,4.8
2020,6,18,03:30,UTC,,1014.7,,76,,,17.9,13.5,33590,142,6.6,4.8
2020,6,18,03:40,UTC,,1014.6,,82,,,17.5,14.4,37010,144,6.6,4.7
2020,6,18,03:50,UTC,,1014.6,,83,,,17.2,14.4,45810,141,6.8,4.7
2020,6,18,04:00,UTC,,1014.3,,86,,,16.6,14.2,45770,128,6.1,4.2
2020,6,18,04:10,UTC,,1014.2,,88,,,16.4,14.5,49620,125,5.8,3.9
2020,6,18,04:20,UTC,,1014,,88,,,16.4,14.5,40580,126,6.2,4.2
2020,6,18,04:30,UTC,,1014,,89,,,16.4,14.6,38330,126,7,5.3
2020,6,18,04:40,UTC,,1013.8,,87,,,17.2,15.1,44410,120,7.7,4.8
2020,6,18,04:50,UTC,,1013.8,,84,,,17.8,15,33870,124,8,5.5
2020,6,18,05:00,UTC,,1013.7,,82,,,17.6,14.5,39450,116,9,6.3
2020,6,18,05:10,UTC,,1013.5,,79,,,18.4,14.8,39220,107,8.4,5.5
2020,6,18,05:20,UTC,,1013.3,,79,,,18,14.3,44990,113,7.7,5.7
2020,6,18,05:30,UTC,,1013.2,,79,,,18.3,14.6,49870,114,6.9,4.8
2020,6,18,05:40,UTC,,1013,,76,,,18.8,14.5,41040,114,7.7,5
2020,6,18,05:50,UTC,,1012.9,,76,,,19,14.7,46630,114,8.6,5.1
2020,6,18,06:00,UTC,,1012.9,,76,,,18.9,14.6,44380,113,8.1,5.7
2020,6,18,06:10,UTC,,1012.8,,77,,,19.1,14.9,45920,123,9.1,6
2020,6,18,06:20,UTC,,1012.9,,76,,,19.4,15.1,42660,118,8.1,5.6
2020,6,18,06:30,UTC,,1012.7,,77,,,19.5,15.3,43050,112,9.2,6.4
2020,6,18,06:40,UTC,,1012.8,,79,,,19.3,15.5,47270,123,8.1,5.7
2020,6,18,06:50,UTC,,1012.6,,79,,,19.6,15.8,39550,134,8.1,5.8
2020,6,18,07:00,UTC,,1012.5,,79,,,19.5,15.8,38060,127,7.3,4.9
2020,6,18,07:10,UTC,,1012.6,,77,,,19.8,15.7,45880,129,8.2,5.5
2020,6,18,07:20,UTC,,1012.5,,73,,,19.7,14.6,34220,133,10.5,7.2
2020,6,18,07:30,UTC,,1012.7,,76,,,19.3,14.9,29940,138,11.2,8.1
2020,6,18,07:40,UTC,,1012.7,,78,,,18.9,15,23640,140,12.2,8.5
2020,6,18,07:50,UTC,,1012.8,,79,,,18.6,14.9,25410,138,13.1,8.7
2020,6,18,08:00,UTC,,1012.7,,81,,,18.3,15.1,43200,138,11,7.7
2020,6,18,08:10,UTC,,1012.5,,82,,,18.5,15.5,39920,130,9.5,6.3
2020,6,18,08:20,UTC,,1012.3,,81,,,18.7,15.4,48230,131,8.7,5.8
2020,6,18,08:30,UTC,,1012.1,,82,,,18.5,15.4,41800,128,8.6,5.8
2020,6,18,08:40,UTC,,1012,,86,,,18.6,16.2,27120,135,9.2,6.5
2020,6,18,08:50,UTC,,1011.9,,86,,,18.6,16.2,39660,137,8.6,5.9
2020,6,18,09:00,UTC,,1011.9,,86,,,18.6,16.3,41250,140,9.5,6.8
2020,6,18,09:10,UTC,,1011.9,,86,,,18.9,16.5,48990,143,10.3,6.3
2020,6,18,09:20,UTC,,1011.7,,83,,,19.2,16.3,48790,141,8.9,6.7
2020,6,18,09:30,UTC,,1011.6,,80,,,19.5,15.9,41560,136,9.7,6.3
2020,6,18,09:40,UTC,,1011.6,,81,,,19.2,15.9,40130,141,10.9,7.4
2020,6,18,09:50,UTC,,1011.7,,82,,,19,15.8,44080,150,11.4,7.5
2020,6,18,10:00,UTC,,1011.7,,83,,,19.1,16.1,43750,151,9.9,7.6
2020,6,18,10:10,UTC,,1011.7,,83,,,19.1,16.1,40840,149,10.8,6.8
2020,6,18,10:20,UTC,,1011.6,,82,,,19.2,16.1,41810,144,7.6,5.6
2020,6,18,10:30,UTC,,1011.4,,83,,,19,16.1,45920,131,7.3,5.5
2020,6,18,10:40,UTC,,1011.3,,84,,,18.9,16.2,43830,123,7.3,4.8
2020,6,18,10:50,UTC,,1011.2,,85,,,18.6,16.1,46430,119,5.3,3.8
2020,6,18,11:00,UTC,,1011.2,,85,,,18.6,16.1,46370,113,5.1,3.9
2020,6,18,11:10,UTC,,1011.1,,84,,,18.7,16,40510,110,5.8,4
2020,6,18,11:20,UTC,,1010.9,,83,,,19.1,16.1,43590,103,5.5,3.7
2020,6,18,11:30,UTC,,1010.7,,83,,,19.3,16.2,35710,101,7.3,5.2
2020,6,18,11:40,UTC,,1010.6,,83,,,19.5,16.5,33790,97,6.7,4.1
2020,6,18,11:50,UTC,,1010.6,,85,,,19.2,16.6,19950,101,6.4,4.2
2020,6,18,12:00,UTC,,1010.5,,84,,,19.2,16.4,34640,118,6.5,4.4
2020,6,18,12:10,UTC,,1010.3,,83,,,19.2,16.3,43660,103,7.1,4.3
2020,6,18,12:20,UTC,,1010.2,,82,,,19.4,16.3,45330,102,6.5,4.3
2020,6,18,12:30,UTC,,1010.1,,82,,,19.4,16.3,42480,104,5.9,3.8
2020,6,18,12:40,UTC,,1010.1,,81,,,19.4,16.1,43810,109,6.7,4.3
2020,6,18,12:50,UTC,,1010.2,,85,,,18.7,16.2,17280,135,6,3.9
2020,6,18,13:00,UTC,,1010,,96,,,17.6,17,9890,214,5.3,4.2
2020,6,18,13:10,UTC,,1010,,97,,,17.5,17.1,7270,202,5.3,3
2020,6,18,13:20,UTC,,1009.6,,97,,,17.4,16.9,11280,303,4.2,2.3
2020,6,18,13:30,UTC,,1009.7,,96,,,17.7,17.1,16090,12,4.6,3.9
2020,6,18,13:40,UTC,,1009.9,,90,,,18.1,16.4,22540,82,3.9,2.4
2020,6,18,13:50,UTC,,1009.8,,87,,,19,16.8,25320,76,1.3,0.7
2020,6,18,14:00,UTC,,1009.7,,86,,,19.3,16.9,28590,120,2,1.1
2020,6,18,14:10,UTC,,1009.8,,86,,,18.9,16.5,17740,198,3.8,2
2020,6,18,14:20,UTC,,1009.6,,89,,,18.3,16.4,33480,210,4.5,3.8
2020,6,18,14:30,UTC,,1009.6,,92,,,18.2,16.9,27510,248,3.8,3
2020,6,18,14:40,UTC,,1009.6,,94,,,17.6,16.6,21690,279,7.3,5.7
2020,6,18,14:50,UTC,,1009.7,,89,,,17.4,15.5,37460,279,7.9,6.5
2020,6,18,15:00,UTC,,1009.9,,89,,,17.4,15.6,41180,281,6.2,5.1
2020,6,18,15:10,UTC,,1009.9,,86,,,18,15.7,50000,279,7.7,4.7
2020,6,18,15:20,UTC,,1010,,88,,,17.7,15.7,47200,263,7.5,6
2020,6,18,15:30,UTC,,1010,,92,,,17,15.7,32280,249,9.5,7.6
2020,6,18,15:40,UTC,,1010,,95,,,16.5,15.7,22660,248,11.2,9
2020,6,18,15:50,UTC,,1010.1,,98,,,16,15.6,11070,251,10.8,9.3
2020,6,18,16:00,UTC,,1010.2,,98,,,15.8,15.4,8110,248,12,10
2020,6,18,16:10,UTC,,1010.1,,98,,,15.5,15.2,9100,251,12.1,9.8
2020,6,18,16:20,UTC,,1009.8,,98,,,15.5,15.2,8860,262,11.1,9.3
2020,6,18,16:30,UTC,,1010.1,,98,,,15.2,14.9,7480,259,10.3,8.9
2020,6,18,16:40,UTC,,1010.2,,99,,,15.2,15,6940,244,11.4,9.3
2020,6,18,16:50,UTC,,1010.3,,99,,,15.1,14.9,9620,246,11.1,9
2020,6,18,17:00,UTC,,1010.2,,98,,,15.2,14.9,10550,244,9.8,8.3
2020,6,18,17:10,UTC,,1010.2,,98,,,15.1,14.8,10830,244,10.7,8.5
2020,6,18,17:20,UTC,,1010.2,,99,,,15.1,14.9,7850,242,10.4,8.4
2020,6,18,17:30,UTC,,1010.3,,99,,,14.8,14.7,5080,244,11.1,9.5
2020,6,18,17:40,UTC,,1010.4,,100,,,14.8,14.7,4530,245,10.9,8.9
2020,6,18,17:50,UTC,,1010.3,,100,,,14.8,14.8,5500,248,10.2,8.2
2020,6,18,18:00,UTC,,1010.4,,100,,,14.7,14.7,4380,253,10.6,8.6
2020,6,18,18:10,UTC,,1010.4,,100,,,14.6,14.6,3060,254,9,7.7
2020,6,18,18:20,UTC,,1010.4,,100,,,14.5,14.5,2130,254,8.9,7.1
2020,6,18,18:30,UTC,,1010.6,,100,,,14.4,14.4,1700,249,7.7,6.7
2020,6,18,18:40,UTC,,1010.5,,100,,,14.5,14.5,1470,247,8.2,6.7
2020,6,18,18:50,UTC,,1010.7,,100,,,14.7,14.7,1160,261,7.9,6.3
2020,6,18,19:00,UTC,,1010.6,,100,,,14.6,14.6,400,256,8.2,7
2020,6,18,19:10,UTC,,1010.6,,100,,,14.6,14.6,650,258,9.5,7.5
2020,6,18,19:20,UTC,,1010.4,,100,,,14.5,14.5,1530,253,8.4,7.2
2020,6,18,19:30,UTC,,1010.6,,100,,,14.6,14.6,1660,251,8.2,6.6
2020,6,18,19:40,UTC,,1010.7,,100,,,14.5,14.5,1470,256,8.3,6.7
2020,6,18,19:50,UTC,,1010.8,,100,,,14.6,14.6,1760,257,7.6,5.9
2020,6,18,20:00,UTC,,1010.8,,100,,,14.6,14.6,1730,256,8.2,6.5
2020,6,18,20:10,UTC,,1010.8,,100,,,14.9,14.9,1430,257,7.7,6.3
2020,6,18,20:20,UTC,,1010.9,,100,,,14.9,14.8,5390,261,7.9,6.5
2020,6,18,20:30,UTC,,1011,,100,,,14.8,14.8,2100,265,7.6,6
2020,6,18,20:40,UTC,,1011.2,,100,,,14.8,14.8,5230,261,7.6,6.4
2020,6,18,20:50,UTC,,1011.2,,100,,,14.9,14.8,6210,260,7.7,6
2020,6,18,21:00,UTC,,1011.2,,100,,,14.8,14.8,6580,258,7.8,6.6
2020,6,18,21:10,UTC,,1011.2,,100,,,14.7,14.7,8710,254,7.2,5.8
2020,6,18,21:20,UTC,,1011.2,,100,,,14.8,14.7,10610,249,7.4,6.2
2020,6,18,21:30,UTC,,1011.3,,100,,,14.6,14.6,9250,249,6.9,5.9
2020,6,18,21:40,UTC,,1011.3,,100,,,14.8,14.7,10550,251,6.5,5.6
2020,6,18,21:50,UTC,,1011.3,,100,,,14.8,14.8,13390,252,6.2,5.2
2020,6,18,22:00,UTC,,1011.4,,100,,,15,14.9,16720,250,6.7,5.6
2020,6,18,22:10,UTC,,1011.5,,100,,,15.1,15,18180,251,6.8,5.6
2020,6,18,22:20,UTC,,1011.4,,100,,,15.1,15.1,20720,253,6.5,5.4
2020,6,18,22:30,UTC,,1011.5,,100,,,15.2,15.1,19760,258,6.9,5.5
2020,6,18,22:40,UTC,,1011.5,,100,,,15.3,15.2,20530,262,7.2,6
2020,6,18,22:50,UTC,,1011.6,,99,,,15.2,15.1,16940,259,7.1,5.5
2020,6,18,23:00,UTC,,1011.6,,100,,,15.3,15.2,14850,258,5.9,4.8
2020,6,18,23:10,UTC,,1011.6,,99,,,15.4,15.3,15800,262,6.2,5
2020,6,18,23:20,UTC,,1011.7,,99,,,15.5,15.4,15640,261,6,5
2020,6,18,23:30,UTC,,1011.7,,99,,,15.5,15.4,15990,258,5.2,4.3
2020,6,18,23:40,UTC,,1011.7,,99,,,15.6,15.5,15120,253,6.5,4.1
2020,6,18,23:50,UTC,,1011.8,,99,,,15.7,15.6,14400,265,5.1,4.2
2020,6,19,00:00,UTC,,1011.9,,99,,,16,15.9,14180,270,5.4,4.3
2020,6,19,00:10,UTC,,1011.8,,99,,,16.2,16.1,13730,289,5.2,4.3
2020,6,19,00:20,UTC,,1011.9,,100,,,16.6,16.6,15310,311,4.9,3.9
2020,6,19,00:30,UTC,,1012,,99,,,16.7,16.6,16130,323,6.3,4.9
2020,6,19,00:40,UTC,,1012.1,,99,,,16.7,16.6,16330,336,7.3,5.9
2020,6,19,00:50,UTC,,1012.1,,96,,,16.8,16.2,22630,351,8,6.5
2020,6,19,01:00,UTC,,1012.3,,94,,,16.8,15.8,37710,360,8.3,7.1
2020,6,19,01:10,UTC,,1012.5,,94,,,16.7,15.8,35880,359,7.8,6.8
2020,6,19,01:20,UTC,,1012.5,,94,,,16.7,15.8,32040,352,7.9,6.3
2020,6,19,01:30,UTC,,1012.8,,94,,,16.7,15.7,34100,347,7.3,6.3
2020,6,19,01:40,UTC,,1012.9,,94,,,16.6,15.6,29820,349,7.1,5.8
2020,6,19,01:50,UTC,,1012.9,,95,,,16.5,15.6,27510,352,7.7,6.1
2020,6,19,02:00,UTC,,1013.1,,96,,,16.4,15.7,26600,347,7.3,5.8
2020,6,19,02:10,UTC,,1013.2,,95,,,16.3,15.6,24600,351,6.6,5.5
2020,6,19,02:20,UTC,,1013.3,,95,,,16.2,15.5,25580,354,6.8,5.8
2020,6,19,02:30,UTC,,1013.4,,96,,,16.2,15.5,29410,356,6.7,5.8
2020,6,19,02:40,UTC,,1013.5,,96,,,16.1,15.4,27480,359,7.2,6.1
2020,6,19,02:50,UTC,,1013.7,,95,,,15.9,15.1,32320,9,7.6,6.1
2020,6,19,03:00,UTC,,1014,,95,,,15.9,15.1,31820,9,7.4,5.7
2020,6,19,03:10,UTC,,1014.1,,94,,,15.8,14.9,34580,18,7.5,5.5
2020,6,19,03:20,UTC,,1014.2,,94,,,15.9,14.9,38080,16,6.9,5.4
2020,6,19,03:30,UTC,,1014.4,,94,,,15.9,14.9,30820,12,5.8,4.8
2020,6,19,03:40,UTC,,1014.4,,94,,,16,15.1,32390,4,5.3,4.3
2020,6,19,03:50,UTC,,1014.5,,94,,,15.9,14.9,28650,2,5.3,4.5
2020,6,19,04:00,UTC,,1014.6,,92,,,16,14.8,35430,13,5.6,4.7
2020,6,19,04:10,UTC,,1014.7,,92,,,16.1,14.7,38620,13,5.7,4.2
2020,6,19,04:20,UTC,,1014.8,,93,,,16.2,15,41310,4,5.1,4
2020,6,19,04:30,UTC,,1015,,92,,,16.4,15.1,37610,8,6,4.6
2020,6,19,04:40,UTC,,1015.2,,90,,,16.5,14.9,39760,15,5.4,4.2
2020,6,19,04:50,UTC,,1015.5,,89,,,16.6,14.8,43460,22,5.5,4
2020,6,19,05:00,UTC,,1015.5,,89,,,16.5,14.7,40660,13,5.7,4.8
2020,6,19,05:10,UTC,,1015.6,,88,,,16.7,14.8,41950,18,5.9,4.4
2020,6,19,05:20,UTC,,1015.8,,90,,,16.8,15.1,45100,9,7.2,4.8
2020,6,19,05:30,UTC,,1015.9,,89,,,16.9,15,41460,9,6.7,4.8
2020,6,19,05:40,UTC,,1016,,87,,,17,14.8,45490,13,5.8,4.6
2020,6,19,05:50,UTC,,1016.1,,88,,,17.1,15.1,40480,12,5.7,4.4
2020,6,19,06:00,UTC,,1016.2,,87,,,17.2,14.9,46650,27,5.8,4
2020,6,19,06:10,UTC,,1016.4,,85,,,17.2,14.8,43210,42,4.8,3.3
2020,6,19,06:20,UTC,,1016.4,,85,,,17.2,14.7,35140,31,5.2,3.6
2020,6,19,06:30,UTC,,1016.5,,83,,,17.7,14.7,42500,45,4.7,3
2020,6,19,06:40,UTC,,1016.6,,83,,,17.4,14.6,39070,32,4.1,2.7
2020,6,19,06:50,UTC,,1016.7,,84,,,17.5,14.8,42960,23,5.6,3.7
2020,6,19,07:00,UTC,,1016.9,,85,,,17.3,14.8,39670,8,5,4.2
2020,6,19,07:10,UTC,,1017.1,,85,,,17.4,14.9,43720,11,5.7,4.5
2020,6,19,07:20,UTC,,1017.1,,84,,,17.5,14.8,39620,19,5.7,4.3
2020,6,19,07:30,UTC,,1017.2,,85,,,17.4,14.8,,21,7,4.6
2020,6,19,07:40,UTC,,1017.3,,85,,,17.4,14.8,41900,16,6.9,5.5
2020,6,19,07:50,UTC,,1017.5,,80,,,17.3,13.8,39640,20,7.4,5.8
2020,6,19,08:00,UTC,,1017.6,,82,,,17.4,14.2,39320,21,7.3,5.9
2020,6,19,08:10,UTC,,1017.7,,81,,,17.3,14,50000,28,5.8,4.5
2020,6,19,08:20,UTC,,1017.9,,82,,,17.2,14.1,41380,15,7.2,6
2020,6,19,08:30,UTC,,1018,,80,,,17.4,13.9,45220,19,7.1,5.5
2020,6,19,08:40,UTC,,1018.1,,79,,,17.2,13.6,38720,12,7,5.6
2020,6,19,08:50,UTC,,1018.2,,81,,,17.1,13.9,39150,354,6.3,5.5
2020,6,19,09:00,UTC,,1018.3,,79,,,17.5,13.8,40680,356,6.4,5.3
2020,6,19,09:10,UTC,,1018.3,,79,,,17.5,13.8,35350,358,6.1,4.7
2020,6,19,09:20,UTC,,1018.4,,70,,,17.9,12.4,43490,3,7.2,5.7
2020,6,19,09:30,UTC,,1018.5,,75,,,17.8,13.3,46930,358,5.1,3.9
2020,6,19,09:40,UTC,,1018.6,,72,,,18.2,13.1,48630,5,6.6,4.3
2020,6,19,09:50,UTC,,1018.7,,74,,,18.1,13.4,41550,337,5.4,4.4
2020,6,19,10:00,UTC,,1018.6,,70,,,18.5,13,41410,4,6.4,5
2020,6,19,10:10,UTC,,1018.8,,76,,,18.1,13.8,49080,349,5.3,4.6
2020,6,19,10:20,UTC,,1018.9,,71,,,18.3,13,49440,339,6.1,5
2020,6,19,10:30,UTC,,1018.9,,74,,,18.3,13.5,41090,339,6.1,4.3
2020,6,19,10:40,UTC,,1019,,64,,,19,12.1,49450,357,6.9,4.8
2020,6,19,10:50,UTC,,1019.1,,69,,,18.8,13,36820,334,4.9,2.8
2020,6,19,11:00,UTC,,1019.1,,72,,,18.7,13.5,32150,343,5.5,4.4
2020,6,19,11:10,UTC,,1019.2,,75,,,18.1,13.7,45310,331,7.1,5.1
2020,6,19,11:20,UTC,,1019.3,,75,,,18.2,13.6,47440,314,7.6,6.4
2020,6,19,11:30,UTC,,1019.4,,67,,,19.1,12.7,50000,344,5.9,4.4
2020,6,19,11:40,UTC,,1019.3,,69,,,18.8,13.1,46340,,5.5,
2020,6,19,11:50,UTC,,1019.4,,62,,,19.7,12.2,47170,351,6.5,4.9
2020,6,19,12:00,UTC,,1019.4,,70,,,18.8,13.1,49890,339,5.8,4.6
2020,6,19,12:10,UTC,,1019.4,,68,,,18.9,12.8,46220,336,7,5.4
2020,6,19,12:20,UTC,,1019.5,,66,,,19.2,12.6,46800,341,7.3,6
2020,6,19,12:30,UTC,,1019.3,,66,,,18.4,12,48950,331,9.6,6.4
2020,6,19,12:40,UTC,,1019.5,,64,,,18.4,11.6,46950,323,9.8,8
2020,6,19,12:50,UTC,,1019.5,,66,,,18.4,11.9,48840,326,10.1,8.2
2020,6,19,13:00,UTC,,1019.4,,64,,,18.4,11.5,46810,327,10.4,8.6
2020,6,19,13:10,UTC,,1019.5,,65,,,18.8,12,43100,328,10.2,8.4
2020,6,19,13:20,UTC,,1019.4,,60,,,18.8,10.9,50000,329,9.7,8.2
2020,6,19,13:30,UTC,,1019.6,,59,,,19.3,11.2,41340,337,9.1,6.8
2020,6,19,13:40,UTC,,1019.6,,61,,,18.8,11.2,45500,337,10.2,8.2
2020,6,19,13:50,UTC,,1019.6,,59,,,18.9,10.7,47520,335,10.4,7.8
2020,6,19,14:00,UTC,,1019.6,,60,,,18.7,10.9,42090,337,9,7.9
2020,6,19,14:10,UTC,,1019.6,,60,,,18.7,10.8,36650,334,9.9,8.4
2020,6,19,14:20,UTC,,1019.6,,57,,,18.8,10.1,42520,333,9.3,8.2
2020,6,19,14:30,UTC,,1019.5,,60,,,18.7,10.8,49390,334,9.6,8.2
2020,6,19,14:40,UTC,,1019.7,,57,,,19.3,10.6,41820,339,8.9,6.6
2020,6,19,14:50,UTC,,1019.9,,57,,,19.6,10.7,50000,360,8.2,6.3
2020,6,19,15:00,UTC,,1019.9,,46,,,19.9,7.9,47190,4,7.7,6.2
